Date,us_Trade Weighted Dollar Index,kr_fx,jp_fx,us_ret,kr_ret,jp_ret,kr_us_spread,jp_us_spread,kr_jp_spread,corr_us_kr,corr_us_jp,corr_kr_jp,us_ret_lag1,kr_ret_lag1,jp_ret_lag1,US_Interest_Rate,KR_Interest_Rate,JP_Interest_Rate,US_GDP,KR_GDP,JP_GDP,US_CPI,KR_CPI,JP_CPI,US_Employment,KR_Employment,JP_Employment,US_Unemployment,KR_Unemployment,JP_Unemployment,US_Trade_Balance,KR_Trade_Balance,JP_Trade_Balance
2014-10,95.44689070969616,1013.727902150341,106.92417513115105,0.006725470371869187,0.0024293137528669994,0.0015557758848524497,-0.004296156619002171,-0.005169694487016731,0.0008735378680145732,0.7341465974730246,0.48709890186544524,0.004916457103016844,0.004293637464155738,-0.0037519243743222835,1.1755187139850937e-05,0.06707197901996477,2.3324786229876073,0.06599566128309454,4482527.453647475,415980794.66996163,133502472.3605575,0.09268279052981002,-0.04545997668974172,0.303305949329285,139902.6876071496,26298235.686909042,63944616.93599212,5.680634596018845,3.6668437834214944,3.4342126405333704,-40761.72664754454,11780377943846.912,-3275886227914.7686
2014-11,96.38146325628337,1024.1998476606889,108.75616255771646,0.009692384459539887,0.009775861275710106,0.015306021184121159,8.347681617022393e-05,0.00561363672458126,-0.005530159908411004,0.7934131530903397,0.5508139586445786,0.12059627636068675,0.006725470371869187,0.0024293137528669994,0.0015557758848524497,0.07182527971996044,2.2563362309311916,0.06457575813202769,4501044.300268807,417090875.48399794,133725982.69249713,-0.04937768096769858,-0.09869493809342522,0.1508572415880024,140180.6439735124,26333658.073995873,63962267.94529418,5.586766536415588,3.693965217765773,3.408047398560594,-41149.15706491961,12953970576927.17,-2941361778848.079
2014-12,97.71510879877188,1037.490382057209,111.1742808693827,0.013649688762927185,0.012380645430174603,0.02044865962113223,-0.0012690433327525535,0.006798970858205019,-0.00806801419095756,0.8282621929932542,0.6172324446524082,0.24964051794379466,0.009692384459539887,0.009775861275710106,0.015306021184121159,0.08217213732545824,2.183127589023318,0.06507224952366984,4515920.201136859,417967785.09527886,133897038.06117718,-0.1936049187042922,-0.11178859510805275,0.09436869344836214,140464.88273591403,26353579.92524483,63973561.1302524,5.477474940637236,3.7122459912921935,3.388006415437712,-41996.30452975393,14158274543410.62,-2626093805434.59
2015-01,99.42290717993315,1048.3931969671057,113.34645949919712,0.017250646179907153,0.010226304282233865,0.0185178833530861,-0.007024341897673255,0.0012672371731789192,-0.008291579070852147,0.8092184787421884,0.641553348766283,0.37973174941150856,0.013649688762927185,0.012380645430174603,0.02044865962113223,0.09051051114042669,2.1136579588132514,0.06567905784942804,4534242.670582071,421142652.5737947,134615737.44726107,-0.3121253863289858,0.009763868746065812,-0.009685398474645682,140740.95258135867,26262248.001609765,63988401.67008241,5.40792177395174,3.7160641741161933,3.380166339204348,-42003.00595499733,17271261744543.652,-2142281447829.327
2015-02,101.30116553467273,1060.9668447542515,115.42677742706951,0.018804505135479672,0.011763377117306701,0.017855536435699735,-0.007041128018172938,-0.0009489686997799687,-0.006092159318392944,0.7876091678801128,0.6460952557769293,0.5090428028825752,0.017250646179907153,0.010226304282233865,0.0185178833530861,0.09832898471538387,2.0499715996791976,0.06823188025696897,4549128.255713674,424128496.70901585,135294066.77116007,-0.24914183182263835,-2.2682055910867513e-05,-0.1052681741664031,141017.68872818563,26157640.316459592,63998200.94130984,5.322254515745879,3.712455972987236,3.3779960366858255,-40960.65194314181,20347700675086.34,-1690737277071.2534
2015-03,103.45449767865115,1075.7150636950407,117.65457192974591,0.021273814957568322,0.013723657475046898,0.01916106371847314,-0.007550157482521367,-0.0021127512390951885,-0.0054374062434261565,0.7664801562710334,0.6352689185139845,0.624611805010253,0.018804505135479672,0.011763377117306701,0.017855536435699735,0.10541235032727057,1.9617142594272823,0.06896808379374242,4560534.279736273,426841701.84736574,135912644.19255576,-0.13980799179889417,0.0023208503395056126,-0.0963159769731568,141263.7636256816,26045671.02221471,64003347.66155404,5.237352801930426,3.7026706530406006,3.380726428169363,-42590.426585196816,23277707115731.89,-1283553971536.7192
2015-04,105.24163758808339,1085.1499849061477,119.49366379215539,0.017698388693107865,0.008879095730912884,0.01595418198774919,-0.008819292962194924,-0.001744206705358697,-0.007075086256836229,0.7436131289432077,0.6265170410593771,0.7345244016131306,0.021273814957568322,0.013723657475046898,0.01916106371847314,0.11348024796010162,1.864506235484631,0.0677575536577345,4578691.894665373,429910893.6456869,136606551.46852124,-0.09279267808625304,0.00855707098787816,-0.03634476022240407,141511.3361525901,26081356.33377351,64004972.961453326,5.1712856151149,3.7192579815969387,3.362526269874019,-42538.04403399868,25212246323440.66,-858033962899.7383
2015-05,106.62501885154768,1093.790668501608,121.27271562549764,0.013741817090784142,0.008135995519460208,0.015456267562484416,-0.005605821571323883,0.0017144504717002715,-0.007320272043024141,0.6953398055692915,0.5968849867358162,0.8236641827393534,0.017698388693107865,0.008879095730912884,0.01595418198774919,0.12058245164950421,1.7787104313027033,0.06831269477996273,4593797.896305156,432615999.41254663,137219015.0980223,0.01572381399772642,0.0614507183769494,-0.021506297475924085,141774.07269474023,26121439.36108198,64003043.10531322,5.161205295754893,3.7326350365599406,3.3472126502027004,-42142.06721420532,26836992662864.094,-489935006949.5641
2015-06,107.90004221855928,1104.9650994889391,123.33698129663237,0.012572476157666924,0.010402177021006417,0.017726227939070242,-0.002170299136660479,0.005153751781403297,-0.007324050918063765,0.633832392897995,0.5561353735549367,0.8941666131348622,0.013741817090784142,0.008135995519460208,0.015456267562484416,0.12847248284864002,1.6724573565742138,0.06884783867960811,4605743.551587528,434910190.58640695,137739284.2419224,0.09659943924419422,0.06584091671852435,-0.07558711798606894,142020.60852951507,26163757.333253603,63998163.736144885,5.112841825708079,3.7427817194074944,3.334926849099478,-42404.54689684827,28137487076516.61,-184447656631.30743
2015-07,109.28388549732317,1120.5509245973353,125.01202713722319,0.013414637001907042,0.014246568846174644,0.01446401843569122,0.0008319318442676221,0.001049381433784157,-0.00021744958951650894,0.5747844780775,0.4974993485430069,0.9162208693684778,0.012572476157666924,0.010402177021006417,0.017726227939070242,0.13523629126108144,1.5614250921834647,0.0693459170438214,4620266.294143012,437833453.43719786,138244871.7301654,0.11043249173203455,0.09789105093191838,-0.12622129849521446,142271.35366921686,26229480.58460248,64016584.00724637,5.060001307704234,3.7372958353501344,3.325675411320509,-42237.484118462955,28998100687751.87,-9386571737.115295
2015-08,110.76411657812285,1141.376466267072,126.36770437032952,0.014091577861814537,0.01864797085330548,0.011750202820572177,0.004556392991490939,-0.0023413750412423907,0.006897768032733354,0.5208802028133154,0.43134346458269335,0.8981676335935745,0.013414637001907042,0.014246568846174644,0.01446401843569122,0.14266416748936608,1.4658692264944482,0.07166881176425939,4631865.8830348095,440330299.85647523,138652465.28029075,0.09049436790674754,0.12066400060335639,-0.11577705323441763,142499.09877536772,26294159.701326426,64033619.21241088,5.001586818362057,3.7287329900757484,3.3193501112838666,-42749.012602393086,29544941106511.15,100847896863.08978
2015-09,112.15675737512298,1161.5540592013328,126.84960717958253,0.01307442378860913,0.017952372177490898,0.004473259920296711,0.004877948388881762,-0.008601163868312446,0.01347911225719423,0.4749049361832159,0.3679794996858707,0.8758038150628508,0.014091577861814537,0.01864797085330548,0.011750202820572177,0.14887795600255682,1.3836766446652422,0.07208069183547196,4640545.806729033,442371060.5682432,138961479.22488642,0.062199673858750554,0.06587360780145282,-0.09880780526644965,142706.77841151968,26355525.83674204,64048838.291335315,4.936874996732628,3.71787583446468,3.3157492270795745,-42757.661341143954,29804567795962.367,151845949040.89822
2015-10,113.11385365100597,1172.7164859754048,126.97122144821324,0.008921634014551493,0.010089179622510222,0.001404955132731389,0.001167545607958718,-0.007516678881820147,0.008684224489778883,0.46301308827830173,0.31550408363158194,0.8427972536623586,0.01307442378860913,0.017952372177490898,0.004473259920296711,0.15007675288867306,1.3174250759354704,0.07422776395217243,4647989.355366784,444544788.6519368,139173551.54435945,0.05073419614824996,0.055741513627280304,-0.09567865179618501,142924.11441181687,26392544.707967486,64090067.94749601,4.8842371359701415,3.6867256584028456,3.295849129490443,-42579.137968789284,30299699939647.312,336835245303.0017
2015-11,114.14225097359378,1181.995055509288,127.27881352724137,0.009370961504695585,0.008349338118923416,0.0028425052874042423,-0.001021623385772166,-0.006528456217291382,0.0055068328315192126,0.4533244564053448,0.264141360654246,0.7629546881086127,0.008921634014551493,0.010089179622510222,0.001404955132731389,0.1499678520085466,1.2690828021675844,0.07626923410316137,4652846.182132618,446272289.1986288,139296519.52049804,0.00625475773876509,0.009507676818210652,-0.16443092190410313,143138.84572162636,26422864.196960334,64129360.4822015,4.862586061723147,3.65449454656018,3.277840954183789,-42284.28792845822,30584945764042.742,479776300426.9271
2015-12,115.12963303628366,1192.5565250314905,127.24812010714372,0.00880855676194016,0.00933360564089071,-3.21591391507052e-05,0.0005250488789505474,-0.00884071590109092,0.00936576478004146,0.4501973134157188,0.19253133110558937,0.6690065868501089,0.009370961504695585,0.008349338118923416,0.0028425052874042423,0.17125149181011862,1.2344012643835967,0.07626938745263341,4655322.164303603,447555715.0683684,139339137.50569716,-0.06419106832450075,0.054452377649818536,-0.1567041919244297,143359.3981204034,26446352.230218243,64165532.99361861,4.834335671298584,3.6225533059979074,3.2621162193912414,-42068.41709685964,30681091498627.258,581616061016.2539
2016-01,116.34014155070942,1206.2900294366818,126.34402202729282,0.010565250331247273,0.011852997544030986,-0.007375081258817789,0.0012877472127836923,-0.017940331590065126,0.01922807880284883,0.49469592025786535,0.10154904965622466,0.5244802902644803,0.00880855676194016,0.00933360564089071,-3.21591391507052e-05,0.21067065469857538,1.2160069098528226,0.07603441577021089,4659937.641737555,450305273.9925832,139634416.07415277,-0.03941410541610793,0.07762340919481706,-0.2005100642445411,143561.21522984878,26347883.34985428,64234572.64106245,4.779035251764007,3.6295562525450538,3.242659586590404,-41665.1612488686,31239622941825.57,755041667729.0721
2016-02,117.14897722981969,1220.7302570772188,124.67168827464607,0.006883830366974385,0.012261392565368583,-0.013984170795333282,0.005377562198394174,-0.020868001162307723,0.026245563360701933,0.5278028646252522,0.05042941292340243,0.3755426593436901,0.010565250331247273,0.011852997544030986,-0.007375081258817789,0.256526793602567,1.2106464493821836,0.06810839924876885,4662793.759741256,452684557.5534439,139875338.1920593,-0.02623940799086998,0.14917290816326012,-0.1664759283074655,143756.526701758,26241659.175925378,64299459.867349885,4.751566073218468,3.6393991476396885,3.2257704642125526,-41873.225231243654,31668856308225.68,894539033395.1274
2016-03,117.2811584109452,1227.4139409312795,122.51175280834711,0.000781792656868271,0.0056612862265731645,-0.01827197306308609,0.0048794935697048705,-0.01905376571995443,0.02393325928965933,0.578242300173744,0.012292523331135785,0.24842214859226927,0.006883830366974385,0.012261392565368583,-0.013984170795333282,0.2963847569108637,1.2165658161303083,0.05375472023371428,4664047.317804106,454659883.9219214,140061022.74757764,0.05433556262023989,0.09170474823031449,-0.12755406544942133,143957.2467015649,26132826.40898861,64358384.26466858,4.752533543709067,3.65128689043364,3.2116970677834082,-40884.12117009081,31972090058107.31,999966242958.9572
2016-04,116.83966522449143,1223.9936744223082,119.73953090042997,-0.0044370630404810376,-0.003061892732663677,-0.02379307115417783,0.001375170307817337,-0.019356008113696834,0.02073117842151422,0.6336233770159283,0.007510474764653406,0.16458845760219065,0.000781792656868271,0.0056612862265731645,-0.01827197306308609,0.3345245973387584,1.2318510597613281,0.033238291062153605,4672599.603989873,457520240.6880552,140061673.45423406,0.1450904540414243,0.11354413422867392,-0.06718720456573046,144152.97445009206,26176744.441755284,64435656.217464395,4.781385885736985,3.633229463417237,3.188057290776757,-40124.07817423248,31917784743327.668,1227540736977.2515
2016-05,116.4191873200873,1222.718310098846,116.84729081743427,-0.0042651972028632515,-0.001252646269932648,-0.024962816816027623,0.0030125509329305637,-0.020697619613164422,0.023710170546095033,0.6917277333267934,0.02968371877022974,0.09708502878068118,-0.0044370630404810376,-0.003061892732663677,-0.02379307115417783,0.36827378930226545,1.2545241021066451,0.008890390351496278,4680068.768348156,459983634.9134669,140009915.98785824,0.22153871972287764,0.11071970729370416,-0.024605852643378345,144316.60649446174,26228144.22804113,64505125.39418592,4.761608405745579,3.6153857955751483,3.1671625819169753,-39584.6886962192,31752862172890.184,1426358029256.1545
2016-06,115.94241157684053,1219.5245637951964,113.42749592373416,-0.004777355626969009,-0.00293440323487961,-0.03002510398267907,0.0018429523920893613,-0.025247748355710108,0.02709070074779951,0.7471264222410471,0.0617994731099145,0.03317268936007914,-0.0042651972028632515,-0.001252646269932648,-0.024962816816027623,0.39890033537241154,1.2432515342711652,-0.013601214890743563,4686337.18548964,462017233.6958118,139915552.47939408,0.2790970435625051,0.09149570537546595,-0.02123898403525236,144486.19598863364,26283976.012832556,64565357.11711725,4.7649872325374245,3.5983929605753047,3.1493847325642745,-39609.294313799684,31500099531534.94,1593276051596.1167
2016-07,115.54486551094924,1210.0195832947743,109.93793879944903,-0.004062027361063662,-0.008403501743911065,-0.03093199597750791,-0.004341474382847439,-0.026869968616444286,0.022528494233596895,0.7793369886836946,0.09300440830658521,-0.026475855202062887,-0.004777355626969009,-0.00293440323487961,-0.03002510398267907,0.4260991369555703,1.2256729190758384,-0.032021533788244544,4699831.33310404,463582733.897212,139812498.40422228,0.23795797969259444,0.0394029647933835,-0.0400806838170233,144687.71470910602,26372831.304424047,64681727.68971698,4.75417221409034,3.6390105648038635,3.109910383143318,-39374.07305197561,29970095178950.426,1646984456150.23
2016-08,114.89712389828105,1193.3911154958614,106.24143919257732,-0.006270436431802322,-0.01470210775288849,-0.0333018876745409,-0.0084316713210862,-0.02703145124273861,0.018599779921652473,0.8029424658112037,0.1224622979896657,-0.08178469634951038,-0.004062027361063662,-0.008403501743911065,-0.03093199597750791,0.4497394006654213,1.2108933616944668,-0.048090497334061205,4712176.176084878,464712854.04725677,139686733.1251679,0.23554885116469812,0.07022902411886153,-0.02459310298839023,144879.34131991604,26461344.503360912,64788452.888062365,4.76544799038193,3.6820738822179933,3.073484296767631,-39235.33223997606,28381455535042.945,1666319270415.5928
2016-09,114.38156013132753,1175.407126035691,103.03953639076471,-0.0050482059706853976,-0.015902053163002913,-0.028871945226180792,-0.010853847192317561,-0.02382373925549542,0.012969892063177937,0.818261648412953,0.16600048233714762,-0.11849858823812716,-0.006270436431802322,-0.01470210775288849,-0.0333018876745409,0.4679683972938414,1.2009222368567585,-0.06324572269797807,4723081.178515408,465430521.6480227,139546379.5207779,0.25597300999731004,0.16684008614106052,0.02699358207801251,145091.2611396077,26546247.678581215,64882977.323353596,4.79882810059046,3.7256011814368293,3.0410152122195107,-38562.42759077733,26802549880157.477,1655711477400.5664
2016-10,114.08299367449227,1160.9094677682076,100.62808606957033,-0.0030749392764266546,-0.012771307351078773,-0.021606308404235577,-0.00969636807465216,-0.018531369127808936,0.00883500105315687,0.8265972030668627,0.22848844232972054,-0.10408728874704018,-0.0050482059706853976,-0.015902053163002913,-0.028871945226180792,0.4809142295294794,1.1920371968625778,-0.07289344965613323,4741575.566387031,467036673.29687285,139426545.35001722,0.25105580713013104,0.17903923562963991,0.15233000505652938,145285.29569361033,26605968.464571677,64982960.81872539,4.815995140495568,3.7178843414689586,3.006883419895377,-38222.830104304274,25482838327998.926,1599806260435.2727
2016-11,114.30005117338884,1154.067853199539,99.41175839394622,0.0014799220102437835,-0.006058934480576292,-0.01059912242192156,-0.00753885649082013,-0.01207904443216535,0.004540187941345323,0.8418287636863212,0.30469292699046796,-0.040389761877719615,-0.0030749392764266546,-0.012771307351078773,-0.021606308404235577,0.4907589033224162,1.1859085179851774,-0.08199801320846012,4758449.642338397,468325020.69976276,139306521.47924498,0.18960034192564895,0.13451079135882088,0.16315358939864885,145463.93897600216,26657188.69024213,65068335.63408922,4.796237306646326,3.706904364691183,2.9776132681737866,-38948.06611189076,24279561946364.195,1523689878748.4502
2016-12,114.88932312844884,1152.4064363211878,100.23742851989272,0.004735763504087685,-0.0015940975858938474,0.007641646927272682,-0.006329861089981601,0.00290588342318498,-0.009235744513166484,0.8539967778587835,0.377050469016105,0.03255797351896495,0.0014799220102437835,-0.006058934480576292,-0.01059912242192156,0.5204734171718219,1.1804775715149434,-0.0875619667326207,4773313.6753093675,469294921.465978,139190837.2586169,0.15970943367962734,0.13416870905266895,0.12873537648700106,145647.43805443516,26699262.681177933,65138091.515870124,4.775834248875232,3.693562470754154,2.9535731416539175,-39202.56423914337,23220378323986.02,1433248371361.5842
2017-01,115.480972172933,1152.643240612545,101.31104455745128,0.00483214545669483,6.569232225114158e-05,0.009879471103486286,-0.00476645313444375,0.005047325646791447,-0.009813778781235093,0.855376108907401,0.4764995689591456,0.13500218070925762,0.004735763504087685,-0.0015940975858938474,0.007641646927272682,0.5670880007998735,1.1810933580834337,-0.09084525347568395,4794851.058010591,471775358.81228685,139242208.0238849,0.23268305790752297,0.31177536250296467,0.0871523188938379,145835.6833440619,26634833.3479292,65191955.458538756,4.755647865436981,3.697463268254399,2.916130041300007,-39969.14148834021,22466477932815.094,1330689438656.689
2017-02,115.75804240425954,1146.527902737228,102.41287506222163,0.002214308791468566,-0.0053506307732178815,0.010143506616389734,-0.0075649395646864995,0.007929197824921165,-0.015494137389607553,0.8734841484607745,0.5653889679429284,0.25403857915536043,0.00483214545669483,6.569232225114158e-05,0.009879471103486286,0.6116945968537221,1.1819507757385217,-0.09060435020194954,4814101.706131234,473992665.8511886,139306426.623467,0.2575525238297022,0.3428394418418549,0.0597885079811303,146029.15371484228,26560013.28912043,65230291.35511189,4.717652644560581,3.700874073570067,2.8836985294504327,-40048.17684434477,21885871552839.24,1224342754407.9019
2017-03,115.92002801072739,1139.3664441905626,103.73843862269311,0.0012904356047835084,-0.00624964364327847,0.012103174662017487,-0.007540079248062002,0.010812739057233962,-0.018352818305295886,0.8912362399856054,0.6473550626821075,0.3689024040236405,0.002214308791468566,-0.0053506307732178815,0.010143506616389734,0.6757966561174787,1.184481426655152,-0.0891769192867022,4830686.730553859,475903163.11483556,139379157.68473178,0.23708710021994067,0.302544930210842,0.06803719965603644,146209.49776569902,26479166.86579096,65253990.81638236,4.643444732644619,3.703740480329508,2.8567430495239035,-40356.55026528572,21474337821628.29,1118764482006.1365
2017-04,115.88168222582279,1132.7243377687507,104.65941937574287,-0.00038379535727198216,-0.005781102250506659,0.008427073610485187,-0.005397306893234692,0.008810868967757176,-0.014208175860991785,0.8925532007625747,0.7184627677545942,0.46670482428209503,0.0012904356047835084,-0.00624964364327847,0.012103174662017487,0.7551910318872666,1.1883394264347196,-0.08844446853549061,4851816.498917321,478203384.67212903,139568301.6111294,0.2542182238933956,0.24359541044157446,0.1324971925926053,146392.20904271354,26549724.77349375,65329361.20284793,4.571238830041878,3.6997929080626757,2.8292092772292072,-41229.25953813731,22509696481787.926,986640544889.4058
2017-05,115.7116364751855,1125.6818846438825,106.05648136424483,-0.0014751709838431407,-0.006133416391122148,0.012660461423664136,-0.004658245407278995,0.01413563240750729,-0.018793877814786236,0.888712182529901,0.7727204468062494,0.5644080087295056,-0.00038379535727198216,-0.005781102250506659,0.008427073610485187,0.8299815875958138,1.1931809977560501,-0.08634271782687987,4870070.963316863,480170888.5706237,139759779.82565004,0.23078774561982995,0.223274740746138,0.14106954186646617,146577.9557890741,26623534.4410351,65393824.986236855,4.503442356702978,3.695196487583518,2.80721147288262,-42038.10268738101,23705889224856.57,861833840406.832
2017-06,115.23160246932436,1120.573228813599,107.22311869956232,-0.004154380942066404,-0.004421603952535501,0.01055052684140042,-0.000267223010469077,0.014704907783466822,-0.014972130793935882,0.8620576521312733,0.8273826494576177,0.6563370534651414,-0.0014751709838431407,-0.006133416391122148,0.012660461423664136,0.9209292504132358,1.200552045963329,-0.08386837780605275,4885196.876932093,481781801.0629458,139946061.7520307,0.20639854862655552,0.14164936872703685,0.1093159309292554,146766.4796813903,26697340.241906434,65446600.76513357,4.4231862659885515,3.690220911891852,2.7907441589549227,-42535.00301346136,24993933710532.797,747927035081.3882
2017-07,114.41220597174274,1117.403375277348,108.6318229058486,-0.007143079250620237,-0.002711890031326739,0.012676780628393803,0.004431189219293523,0.019819859879014037,-0.015388670659720511,0.8398470675833328,0.8680206227073326,0.732971127834972,-0.004154380942066404,-0.004421603952535501,0.01055052684140042,1.0233249169175482,1.2082967352158913,-0.08034512462062271,4909000.300620084,485706120.39155906,140508208.44875312,0.15138528560877643,0.12994845118353698,0.05572601422277916,146955.28200180695,26783211.913575575,65551212.64850326,4.350349103906718,3.697597138357991,2.7670890361555704,-43198.08067762486,26494718634212.605,678657086739.2087
2017-08,113.373527474858,1114.6694981986343,109.5054527734726,-0.009097005534632125,-0.0023321967849916254,0.00782778028046744,0.006764808749640528,0.016924785815099583,-0.010159977065459064,0.8170046308424879,0.8980502431793229,0.7830943635149055,-0.007143079250620237,-0.002711890031326739,0.012676780628393803,1.1169865490618056,1.2141935935099732,-0.07542491723973382,4929763.779481623,489308138.55619687,141058945.9491389,0.1654345638333351,0.19781335435217948,0.07558485948892014,147136.45339909336,26864249.887735263,65644962.27504862,4.305299424740658,3.705205788165784,2.748216342920287,-43324.4811667529,27973678995557.473,625045739895.6359
2017-09,112.16342097219878,1113.1002214992789,110.41499396319779,-0.010651832132380872,-0.0013112904282875676,0.008132608360638872,0.009340541704093337,0.018784440493019763,-0.009443898788926448,0.8014021311162599,0.918353302144447,0.8195033227166689,-0.009097005534632125,-0.0023321967849916254,0.00782778028046744,1.1963369407946067,1.223548663303319,-0.07193930656948826,4947164.674783371,492501125.0502816,141579332.97637412,0.2255439041804599,0.18389177125731884,0.09713044573430547,147298.79458432077,26938140.294980925,65725963.37229785,4.251808469021732,3.7127266734461917,2.734116440810785,-43397.2910387585,29378627465367.203,586754629832.5127
2017-10,111.39229715848099,1112.4559529986036,111.61844302209428,-0.006658815254736208,-0.0005037435634223336,0.010731877879210299,0.006155071691313916,0.017390693133946526,-0.011235621442632657,0.7646416363682201,0.9241344780069355,0.8397710002003984,-0.010651832132380872,-0.0013112904282875676,0.008132608360638872,1.26204713848769,1.2306173977537882,-0.06451631350342371,4977202.94048548,494365041.3808681,142047432.58791006,0.17690394706874873,0.12956748420453784,0.08180180232784655,147452.65479485207,26981627.50507795,65793716.92849853,4.18939833907233,3.7011409256803063,2.7058521574873042,-43626.83101600981,28759325884754.203,526402825160.1387
2017-11,110.76940702337784,1107.650726535582,112.69869625382775,-0.005330130338129296,-0.004244133849884765,0.009606306798660898,0.0010859964882445707,0.01493643713679023,-0.013850440648545693,0.6655974793420885,0.9115876435290124,0.8289461110400207,-0.006658815254736208,-0.0005037435634223336,0.010731877879210299,1.3155740388335222,1.2407276696209202,-0.05923740764089046,5003938.0560640665,495718676.2100841,142459114.16066894,0.13885608550871617,-0.046503190447996154,0.14070488784506222,147613.8989189967,27014886.727220003,65847168.31645041,4.136747290900126,3.6887490053662924,2.681608060756571,-44283.04633357306,27969559070554.867,478777672745.1156
2017-12,110.2007851451635,1099.8571317969293,113.61953112128266,-0.004857350147991774,-0.007002428995650848,0.008163708886788487,-0.0021450788476590184,0.013021059034780296,-0.01516613788243937,0.5145002217057596,0.8510470050300603,0.7417901541440335,-0.005330130338129296,-0.004244133849884765,0.009606306798660898,1.3814878776712227,1.2969191130971978,-0.0532039348712038,5026862.927203462,496587810.45703954,142807402.3414889,0.08992329997611162,-0.015161894260850212,0.1817460772405057,147770.0477150573,27038204.938769992,65886458.43434262,4.0756158765449975,3.6761365353981446,2.6616902762570773,-45086.077615992835,27064513063339.63,443756117964.4042
2018-01,109.27043835573767,1089.1271838266896,113.96929166657125,-0.008193763647289512,-0.009771111942413408,0.0030455412490547826,-0.0015773482951238463,0.01123930489634431,-0.012816653191468227,0.3824591896635514,0.8043662512414657,0.6653542724009803,-0.004857350147991774,-0.007002428995650848,0.008163708886788487,1.4550838452705972,1.3489223733108888,-0.0472803354593,5059351.839151819,498382814.1748126,143085403.14488003,0.15592830852429354,0.036256778533005726,0.18356561033011373,147919.19740239411,26939781.358383615,66061611.84326315,4.0058185789727005,3.6763158158477887,2.6024530240728665,-45908.863795449906,25431535842331.438,300154929477.1343
2018-02,108.31287214638557,1081.580708658485,113.60792720757011,-0.008502011045019157,-0.006848315570852576,-0.0034310418470692816,0.0016536954741666458,0.005070969197949906,-0.003417273723783313,0.23020924187825914,0.7425291577312471,0.5185901082758368,-0.008193763647289512,-0.009771111942413408,0.0030455412490547826,1.5178247735324182,1.398415555493368,-0.04234726337945802,5087821.906589731,499801264.3033643,143295908.3973295,0.2094965042205872,0.15911927121279554,0.16322850306890124,148110.12973404065,26831502.139115803,66226181.79672323,3.965022679324772,3.6773563611356943,2.547010621313555,-46971.574655659046,23772160235387.047,166130896907.56232
2018-03,107.52982691294682,1073.649303190818,112.73047609463528,-0.006946584847879974,-0.007247841059087819,-0.008195767949137435,-0.0003012562112078065,-0.001249183101257434,0.0009479268900495794,0.08850623750881012,0.6640644803294741,0.375304293642113,-0.008502011045019157,-0.006848315570852576,-0.0034310418470692816,1.5843611335475,1.4439191770174737,-0.041891129734862656,5111808.32866484,500846452.001257,143441148.48451167,0.22154210165416477,0.12333541732013706,0.08357089303178686,148312.69235091368,26718906.097521324,66375584.43978718,3.9166578141493535,3.679089961087825,2.4968729306688817,-46965.2198372496,22152572585657.3,45273348089.39259
2018-04,106.87904995528837,1066.0672596736454,112.01744622759183,-0.005785480314244003,-0.0069671832454948086,-0.006602245421166291,-0.0011817029312507893,-0.0008167651069222611,-0.0003649378243285714,-0.035683644688688135,0.5930760469071047,0.24437654331642877,-0.006946584847879974,-0.007247841059087819,-0.008195767949137435,1.6718784970522886,1.4805752861748085,-0.04244499877189925,5142913.480103751,502344909.5944187,143605261.99044734,0.2640892806606745,0.13825531336187222,0.038978016011547614,148510.26961209648,26744849.983508963,66575867.26989952,3.8786730107196474,3.6875913975063423,2.4343744087208266,-47353.89749770471,20857204236424.87,86180031040.5961
2018-05,106.94763016795535,1061.3041254462867,111.6515335670702,0.0007389933620150246,-0.004378939827605645,-0.003373489114753193,-0.005117933189620642,-0.004112482476768195,-0.001005450712852484,-0.09650126469129058,0.5555498135783208,0.1520162171339812,-0.005785480314244003,-0.0069671832454948086,-0.006602245421166291,1.748822812391898,1.5169614057269878,-0.04331159999943413,5169439.653322935,503524664.4388155,143715427.39585087,0.3087072847914325,0.1275014007462769,0.033362394943911224,148734.52517364826,26777190.412216872,66756387.65287377,3.8134356899024104,3.6965316910555943,2.3787128747379485,-46769.164852927635,19702266605711.37,146219860385.09674
2018-06,107.49664346742398,1060.8980566487962,111.3280824406117,0.005016380296394939,-0.0003852581476153575,-0.0029609590291821853,-0.005401638444010275,-0.007977339325577107,0.0025757008815667825,-0.10333866705419072,0.5189393902390311,0.08384404069465931,0.0007389933620150246,-0.004378939827605645,-0.003373489114753193,1.83489462496587,1.5453785546315781,-0.04658652604286001,5191078.963559631,504389281.14009714,143775605.71309945,0.3025585651228981,0.06841052249503547,-0.006411972773976381,148966.41020695545,26813755.13616046,66913340.44141912,3.7949801288364187,3.705509752157874,2.330950088049829,-46697.048422882326,18710005246890.72,220271370563.48114
2018-07,108.20429314194392,1067.3742210465996,111.26552892659902,0.006413834200854524,0.00583220611422065,-0.0005818569074808148,-0.0005816280866338588,-0.006995691108335326,0.006414063021701424,-0.09072753740442799,0.5125023771053362,0.04425529975891093,0.005016380296394939,-0.0003852581476153575,-0.0029609590291821853,1.9243721172175259,1.5674564354017957,-0.050098218453164756,5217963.184877337,506110519.7934329,143629446.13101953,0.26333245721253506,0.010064131387916446,-0.0062297363551567335,149174.67210250575,26851783.708906494,67041251.29512945,3.7494811470989595,3.795445738388891,2.304179841063059,-47437.910141485736,18798898520134.76,59620002818.97734
